Iteration,TrainingLoss,TrainingRMSE,ValidationLoss,ValidationRMSE,BaseLearnRate
1,1.01384651660919,1.42397081851959,0.00626667076721787,0.111952409148216,0.00100000004749745
2,0.989735782146454,1.40693700313568,NaN,NaN,0.00100000004749745
3,0.966283023357391,1.39016771316528,NaN,NaN,0.00100000004749745
4,0.942808449268341,1.37317776679993,NaN,NaN,0.00100000004749745
5,0.918822765350342,1.35559773445129,NaN,NaN,0.00100000004749745
6,0.893863379955292,1.33705914020538,NaN,NaN,0.00100000004749745
7,0.867536604404449,1.31722176074982,NaN,NaN,0.00100000004749745
8,0.839653134346008,1.29588055610657,NaN,NaN,0.00100000004749745
9,0.809898257255554,1.27271258831024,NaN,NaN,0.00100000004749745
10,0.777544260025024,1.24703192710876,NaN,NaN,0.00100000004749745
11,0.741814196109772,1.21804296970367,NaN,NaN,0.00100000004749745
12,0.702215671539307,1.1850870847702,NaN,NaN,0.00100000004749745
13,0.658821105957031,1.14788603782654,NaN,NaN,0.00100000004749745
14,0.613154113292694,1.10738801956177,NaN,NaN,0.00100000004749745
15,0.569870054721832,1.06758606433868,NaN,NaN,0.00100000004749745
16,0.540105402469635,1.03933191299438,NaN,NaN,0.00100000004749745
17,0.53346836566925,1.03292632102966,NaN,NaN,0.00100000004749745
18,0.541549801826477,1.04072082042694,NaN,NaN,0.00100000004749745
19,0.541729509830475,1.04089343547821,NaN,NaN,0.00100000004749745
20,0.518138885498047,1.01797735691071,NaN,NaN,0.00100000004749745
21,0.47504448890686,0.974725008010864,NaN,NaN,0.00100000004749745
22,0.429154694080353,0.926449954509735,NaN,NaN,0.00100000004749745
23,0.39500629901886,0.888826489448547,NaN,NaN,0.00100000004749745
24,0.377751290798187,0.869196474552155,NaN,NaN,0.00100000004749745
25,0.369597613811493,0.859764695167542,0.016100013628602,0.179443657398224,0.00100000004749745
26,0.361633718013763,0.850451171398163,NaN,NaN,0.00100000004749745
27,0.351027697324753,0.837887346744537,NaN,NaN,0.00100000004749745
28,0.33887979388237,0.823261499404907,NaN,NaN,0.00100000004749745
29,0.329581022262573,0.811888039112091,NaN,NaN,0.00100000004749745
30,0.328946739435196,0.811106264591217,NaN,NaN,0.00100000004749745
31,0.330825299024582,0.813419103622437,NaN,NaN,0.00100000004749745
32,0.327008455991745,0.80871319770813,NaN,NaN,0.00100000004749745
33,0.31820484995842,0.797752857208252,NaN,NaN,0.00100000004749745
34,0.311202108860016,0.788926005363464,NaN,NaN,0.00100000004749745
35,0.309468626976013,0.786725759506226,NaN,NaN,0.00100000004749745
36,0.307892978191376,0.784720242023468,NaN,NaN,0.00100000004749745
37,0.303676337003708,0.779328465461731,NaN,NaN,0.00100000004749745
38,0.297500252723694,0.771362841129303,NaN,NaN,0.00100000004749745
39,0.292725741863251,0.765148103237152,NaN,NaN,0.00100000004749745
40,0.291012942790985,0.762906312942505,NaN,NaN,0.00100000004749745
41,0.288717299699783,0.759891092777252,NaN,NaN,0.00100000004749745
42,0.285873115062714,0.756139099597931,NaN,NaN,0.00100000004749745
43,0.285152941942215,0.755186080932617,NaN,NaN,0.00100000004749745
44,0.284418076276779,0.754212141036987,NaN,NaN,0.00100000004749745
45,0.281995356082916,0.750993251800537,NaN,NaN,0.00100000004749745
46,0.279856503009796,0.74813973903656,NaN,NaN,0.00100000004749745
47,0.278607130050659,0.74646782875061,NaN,NaN,0.00100000004749745
48,0.276157259941101,0.743178606033325,NaN,NaN,0.00100000004749745
49,0.273715019226074,0.739885210990906,NaN,NaN,0.00100000004749745
50,0.271647751331329,0.737085819244385,0.0509302243590355,0.319155842065811,0.00100000004749745
51,0.269288539886475,0.733878254890442,NaN,NaN,0.00100000004749745
52,0.267122089862823,0.730920135974884,NaN,NaN,0.00100000004749745
53,0.264631003141403,0.727503955364227,NaN,NaN,0.00100000004749745
54,0.261817634105682,0.723626375198364,NaN,NaN,0.00100000004749745
55,0.258256644010544,0.718688607215881,NaN,NaN,0.00100000004749745
56,0.253782868385315,0.712436497211456,NaN,NaN,0.00100000004749745
57,0.248056918382645,0.704353451728821,NaN,NaN,0.00100000004749745
58,0.240607306361198,0.693696260452271,NaN,NaN,0.00100000004749745
59,0.230891168117523,0.679545700550079,NaN,NaN,0.00100000004749745
60,0.218114018440247,0.660475671291351,NaN,NaN,0.00100000004749745
61,0.200165361166,0.63271689414978,NaN,NaN,0.00100000004749745
62,0.174914881587029,0.591464102268219,NaN,NaN,0.00100000004749745
63,0.1407790184021,0.530620396137238,NaN,NaN,0.00100000004749745
64,0.102268420159817,0.452257484197617,NaN,NaN,0.00100000004749745
65,0.0796860158443451,0.399214237928391,NaN,NaN,0.00100000004749745
66,0.0975076258182526,0.441605299711227,NaN,NaN,0.00100000004749745
67,0.128035292029381,0.506034195423126,NaN,NaN,0.00100000004749745
68,0.123610779643059,0.49721372127533,NaN,NaN,0.00100000004749745
69,0.0856947600841522,0.413992166519165,NaN,NaN,0.00100000004749745
70,0.0595036223530769,0.344974279403687,NaN,NaN,0.00100000004749745
71,0.057442169636488,0.338945925235748,NaN,NaN,0.00100000004749745
72,0.0545445904135704,0.330286502838135,NaN,NaN,0.00100000004749745
73,0.0431948751211166,0.293921321630478,NaN,NaN,0.00100000004749745
74,0.0655387863516808,0.362046360969543,NaN,NaN,0.00100000004749745
75,0.102524757385254,0.452823907136917,0.0168320406228304,0.183477744460106,0.00100000004749745
76,0.0744442939758301,0.38586089015007,NaN,NaN,0.00100000004749745
77,0.0893246755003929,0.422669321298599,NaN,NaN,0.00100000004749745
78,0.0813222154974937,0.403291970491409,NaN,NaN,0.00100000004749745
79,0.0587642267346382,0.342824190855026,NaN,NaN,0.00100000004749745
80,0.0399005897343159,0.282491058111191,NaN,NaN,0.00100000004749745
81,0.0384379215538502,0.277264982461929,NaN,NaN,0.00100000004749745
82,0.0431185141205788,0.293661415576935,NaN,NaN,0.00100000004749745
83,0.0449956096708775,0.299985349178314,NaN,NaN,0.00100000004749745
84,0.0495712235569954,0.314868956804276,NaN,NaN,0.00100000004749745
85,0.0480281934142113,0.309929639101028,NaN,NaN,0.00100000004749745
86,0.0382933430373669,0.276743024587631,NaN,NaN,0.00100000004749745
87,0.0335877612233162,0.259182453155518,NaN,NaN,0.00100000004749745
88,0.0334995165467262,0.258841693401337,NaN,NaN,0.00100000004749745
89,0.0358777604997158,0.267872244119644,NaN,NaN,0.00100000004749745
90,0.0361898615956306,0.269034773111343,NaN,NaN,0.00100000004749745
91,0.0317206792533398,0.251875668764114,NaN,NaN,0.00100000004749745
92,0.0279194097965956,0.236302405595779,NaN,NaN,0.00100000004749745
93,0.0295848418027163,0.2432481944561,NaN,NaN,0.00100000004749745
94,0.0314293131232262,0.250716239213943,NaN,NaN,0.00100000004749745
95,0.0296348221600056,0.243453577160835,NaN,NaN,0.00100000004749745
96,0.0271377079188824,0.232970848679543,NaN,NaN,0.00100000004749745
97,0.0277406051754951,0.235544547438622,NaN,NaN,0.00100000004749745
98,0.0294992756098509,0.242896199226379,NaN,NaN,0.00100000004749745
99,0.0282942242920399,0.237883254885674,NaN,NaN,0.00100000004749745
100,0.0264672599732876,0.230075001716614,0.00352341495454311,0.0839454010128975,0.00100000004749745
101,0.0268063321709633,0.23154404759407,NaN,NaN,0.00100000004749745
102,0.0273717883974314,0.233973473310471,NaN,NaN,0.00100000004749745
103,0.0258312560617924,0.227293893694878,NaN,NaN,0.00100000004749745
104,0.0249795224517584,0.223515197634697,NaN,NaN,0.00100000004749745
105,0.0259196162223816,0.227682292461395,NaN,NaN,0.00100000004749745
106,0.0253773760050535,0.225288152694702,NaN,NaN,0.00100000004749745
107,0.0244250521063805,0.221020594239235,NaN,NaN,0.00100000004749745
108,0.0243058446794748,0.22048057615757,NaN,NaN,0.00100000004749745
109,0.0248755216598511,0.223049432039261,NaN,NaN,0.00100000004749745
110,0.024049423635006,0.219314500689507,NaN,NaN,0.00100000004749745
111,0.0249117482453585,0.223211750388145,NaN,NaN,0.00100000004749745
112,0.0251955669373274,0.224479705095291,NaN,NaN,0.00100000004749745
113,0.0236169248819351,0.217333495616913,NaN,NaN,0.00100000004749745
114,0.0242757387459278,0.220344021916389,NaN,NaN,0.00100000004749745
115,0.0241588111966848,0.219812676310539,NaN,NaN,0.00100000004749745
116,0.0238438751548529,0.218375235795975,NaN,NaN,0.00100000004749745
117,0.0235459394752979,0.217006638646126,NaN,NaN,0.00100000004749745
118,0.0224492158740759,0.211892485618591,NaN,NaN,0.00100000004749745
119,0.0223883036524057,0.211604848504066,NaN,NaN,0.00100000004749745
120,0.0212147757411003,0.205984324216843,NaN,NaN,0.00100000004749745
121,0.0195186641067266,0.197578653693199,NaN,NaN,0.00100000004749745
122,0.0175842065364122,0.187532439827919,NaN,NaN,0.00100000004749745
123,0.0174072869122028,0.186586618423462,NaN,NaN,0.00100000004749745
124,0.0559573769569397,0.334536612033844,NaN,NaN,0.00100000004749745
125,0.0782589390873909,0.395623415708542,0.0133136380463839,0.163178667426109,0.00100000004749745
126,0.0271406676620245,0.232983574271202,NaN,NaN,0.00100000004749745
127,0.0243244674056768,0.220565065741539,NaN,NaN,0.00100000004749745
128,0.0213214587420225,0.206501618027687,NaN,NaN,0.00100000004749745
129,0.0179417319595814,0.189429312944412,NaN,NaN,0.00100000004749745
130,0.0202958546578884,0.201473861932755,NaN,NaN,0.00100000004749745
131,0.0204231664538383,0.20210474729538,NaN,NaN,0.00100000004749745
132,0.0173421464860439,0.186237171292305,NaN,NaN,0.00100000004749745
133,0.0194053426384926,0.197004243731499,NaN,NaN,0.00100000004749745
134,0.0229367222636938,0.214180827140808,NaN,NaN,0.00100000004749745
135,0.0195539630949497,0.197757244110107,NaN,NaN,0.00100000004749745
136,0.01593416929245,0.178517073392868,NaN,NaN,0.00100000004749745
137,0.0164143312722445,0.18118679523468,NaN,NaN,0.00100000004749745
138,0.0148525852710009,0.172351881861687,NaN,NaN,0.00100000004749745
139,0.0164052415639162,0.181136652827263,NaN,NaN,0.00100000004749745
140,0.0173398293554783,0.186224758625031,NaN,NaN,0.00100000004749745
141,0.0142053654417396,0.168554827570915,NaN,NaN,0.00100000004749745
142,0.0178267937153578,0.188821569085121,NaN,NaN,0.00100000004749745
143,0.0214267075061798,0.207010641694069,NaN,NaN,0.00100000004749745
144,0.0176251698285341,0.187750726938248,NaN,NaN,0.00100000004749745
145,0.0129598118364811,0.160995721817017,NaN,NaN,0.00100000004749745
146,0.0174335315823555,0.186727225780487,NaN,NaN,0.00100000004749745
147,0.0221825055778027,0.210630029439926,NaN,NaN,0.00100000004749745
148,0.018386023119092,0.191760376095772,NaN,NaN,0.00100000004749745
149,0.0118160573765635,0.153727397322655,NaN,NaN,0.00100000004749745
150,0.0194445569068193,0.197203248739243,0.0123815033584833,0.157362654805183,0.00100000004749745
151,0.0289053451269865,0.240438535809517,NaN,NaN,0.00100000004749745
152,0.0280955191701651,0.237046495079994,NaN,NaN,0.00100000004749745
153,0.0210421215742826,0.205144450068474,NaN,NaN,0.00100000004749745
154,0.0144610330462456,0.170064881443977,NaN,NaN,0.00100000004749745
155,0.018442690372467,0.192055702209473,NaN,NaN,0.00100000004749745
156,0.0264821425080299,0.230139672756195,NaN,NaN,0.00100000004749745
157,0.0255444515496492,0.226028576493263,NaN,NaN,0.00100000004749745
158,0.015858631581068,0.178093418478966,NaN,NaN,0.00100000004749745
159,0.00997354928404093,0.141234204173088,NaN,NaN,0.00100000004749745
160,0.0122966598719358,0.156822592020035,NaN,NaN,0.00100000004749745
161,0.0112662324681878,0.150108158588409,NaN,NaN,0.00100000004749745
162,0.0094692325219512,0.137617096304893,NaN,NaN,0.00100000004749745
163,0.00945345591753721,0.137502387166023,NaN,NaN,0.00100000004749745
164,0.00891509465873241,0.133529737591743,NaN,NaN,0.00100000004749745
165,0.00849160272628069,0.130319640040398,NaN,NaN,0.00100000004749745
166,0.00901489518582821,0.134275048971176,NaN,NaN,0.00100000004749745
167,0.0084955245256424,0.130349725484848,NaN,NaN,0.00100000004749745
168,0.00889162719249725,0.133353874087334,NaN,NaN,0.00100000004749745
169,0.00837974529713392,0.12945844233036,NaN,NaN,0.00100000004749745
170,0.00711303018033504,0.119273044168949,NaN,NaN,0.00100000004749745
171,0.00686979293823242,0.117215976119041,NaN,NaN,0.00100000004749745
172,0.0068710302002728,0.117226533591747,NaN,NaN,0.00100000004749745
173,0.00631976872682571,0.112425692379475,NaN,NaN,0.00100000004749745
174,0.00689382757991552,0.117420859634876,NaN,NaN,0.00100000004749745
175,0.00648366054520011,0.113874159753323,0.0184970125555992,0.192338302731514,0.00100000004749745
176,0.00558812823146582,0.105717808008194,NaN,NaN,0.00100000004749745
177,0.00550749711692333,0.104952357709408,NaN,NaN,0.00100000004749745
178,0.00535238906741142,0.103463895618916,NaN,NaN,0.00100000004749745
179,0.00488661974668503,0.0988596901297569,NaN,NaN,0.00100000004749745
180,0.0055719967931509,0.105565100908279,NaN,NaN,0.00100000004749745
181,0.00538379373028874,0.103766977787018,NaN,NaN,0.00100000004749745
182,0.0045460700057447,0.0953527092933655,NaN,NaN,0.00100000004749745
183,0.00432721758261323,0.093029223382473,NaN,NaN,0.00100000004749745
184,0.0043935882858932,0.0937399342656136,NaN,NaN,0.00100000004749745
185,0.00403236225247383,0.0898038148880005,NaN,NaN,0.00100000004749745
186,0.00421342579647899,0.0917978882789612,NaN,NaN,0.00100000004749745
187,0.00370775791816413,0.086113378405571,NaN,NaN,0.00100000004749745
188,0.00444411113858223,0.0942773669958115,NaN,NaN,0.00100000004749745
189,0.0044505693949759,0.0943458452820778,NaN,NaN,0.00100000004749745
190,0.00321890227496624,0.0802359282970428,NaN,NaN,0.00100000004749745
191,0.00375933083705604,0.0867102220654488,NaN,NaN,0.00100000004749745
192,0.00331955845467746,0.0814807787537575,NaN,NaN,0.00100000004749745
193,0.00366322393529117,0.0855946615338326,NaN,NaN,0.00100000004749745
194,0.0033606814686209,0.0819839164614677,NaN,NaN,0.00100000004749745
195,0.00337837100960314,0.0821993947029114,NaN,NaN,0.00100000004749745
196,0.00330735323950648,0.081330843269825,NaN,NaN,0.00100000004749745
197,0.00304419896565378,0.0780281871557236,NaN,NaN,0.00100000004749745
198,0.00286488444544375,0.075695239007473,NaN,NaN,0.00100000004749745
199,0.00268943537957966,0.0733407884836197,NaN,NaN,0.00100000004749745
200,0.00243683299049735,0.069811649620533,0.0265651997178793,0.23050032556057,0.00100000004749745
201,0.00329936575144529,0.0812325775623322,NaN,NaN,0.00100000004749745
202,0.00318881892599165,0.0798601135611534,NaN,NaN,0.00100000004749745
203,0.00221710908226669,0.0665899217128754,NaN,NaN,0.00100000004749745
204,0.00219495897181332,0.0662564560770988,NaN,NaN,0.00100000004749745
205,0.00264247157610953,0.0726976171135902,NaN,NaN,0.00100000004749745
206,0.00233352929353714,0.0683158785104752,NaN,NaN,0.00100000004749745
207,0.00280439481139183,0.0748918652534485,NaN,NaN,0.00100000004749745
208,0.00266627897508442,0.0730243623256683,NaN,NaN,0.00100000004749745
209,0.00285819615237415,0.0756068229675293,NaN,NaN,0.00100000004749745
210,0.00245497887954116,0.0700710862874985,NaN,NaN,0.00100000004749745
211,0.00270942295901477,0.0736128091812134,NaN,NaN,0.00100000004749745
212,0.00259550986811519,0.0720487385988235,NaN,NaN,0.00100000004749745
213,0.00198850897140801,0.0630635991692543,NaN,NaN,0.00100000004749745
214,0.00190718891099095,0.0617606453597546,NaN,NaN,0.00100000004749745
215,0.00281837652437389,0.0750783160328865,NaN,NaN,0.00100000004749745
216,0.00255938153713942,0.0715455338358879,NaN,NaN,0.00100000004749745
217,0.00244125863537192,0.0698750093579292,NaN,NaN,0.00100000004749745
218,0.00243086158297956,0.0697260648012161,NaN,NaN,0.00100000004749745
219,0.00214328803122044,0.0654719397425652,NaN,NaN,0.00100000004749745
220,0.00192797568161041,0.0620963089168072,NaN,NaN,0.00100000004749745
221,0.00243942160159349,0.0698487162590027,NaN,NaN,0.00100000004749745
222,0.00232198974117637,0.068146750330925,NaN,NaN,0.00100000004749745
223,0.0019736192189157,0.062827043235302,NaN,NaN,0.00100000004749745
224,0.00190455664414912,0.0617180168628693,NaN,NaN,0.00100000004749745
225,0.00247469637542963,0.0703519210219383,0.02626415155828,0.229190543293953,0.00100000004749745
226,0.00211045797914267,0.064968578517437,NaN,NaN,0.00100000004749745
227,0.00230292230844498,0.0678663775324821,NaN,NaN,0.00100000004749745
228,0.002247215481475,0.0670405179262161,NaN,NaN,0.00100000004749745
229,0.00179908412974328,0.0599847361445427,NaN,NaN,0.00100000004749745
230,0.0016514693852514,0.0574712008237839,NaN,NaN,0.00100000004749745
231,0.00268284580670297,0.0732508823275566,NaN,NaN,0.00100000004749745
232,0.0025435492862016,0.0713239014148712,NaN,NaN,0.00100000004749745
233,0.0016876437002793,0.0580972284078598,NaN,NaN,0.00100000004749745
234,0.00164888158906251,0.0574261508882046,NaN,NaN,0.00100000004749745
235,0.00234818924218416,0.0685301348567009,NaN,NaN,0.00100000004749745
236,0.00205303309485316,0.0640785917639732,NaN,NaN,0.00100000004749745
237,0.00190701195970178,0.0617577917873859,NaN,NaN,0.00100000004749745
238,0.00185159686952829,0.0608538761734962,NaN,NaN,0.00100000004749745
239,0.00191646895837039,0.0619107261300087,NaN,NaN,0.00100000004749745
240,0.0017312322743237,0.0588427111506462,NaN,NaN,0.00100000004749745
241,0.0021547416690737,0.065646655857563,NaN,NaN,0.00100000004749745
242,0.00202822429127991,0.0636902526021004,NaN,NaN,0.00100000004749745
243,0.00170714571140707,0.0584319345653057,NaN,NaN,0.00100000004749745
244,0.00157062779180706,0.0560469068586826,NaN,NaN,0.00100000004749745
245,0.00221270998008549,0.0665238276124001,NaN,NaN,0.00100000004749745
246,0.00207610544748604,0.0644376575946808,NaN,NaN,0.00100000004749745
247,0.00161768787074834,0.0568803586065769,NaN,NaN,0.00100000004749745
248,0.00150973722338676,0.0549497529864311,NaN,NaN,0.00100000004749745
249,0.00221466645598412,0.0665532350540161,NaN,NaN,0.00100000004749745
250,0.00204720580950379,0.063987597823143,0.0284353699535131,0.238475874066353,0.00100000004749745
251,0.00157493643928319,0.0561237186193466,NaN,NaN,0.00100000004749745
252,0.0014742772327736,0.0543005801737309,NaN,NaN,0.00100000004749745
253,0.00213722721673548,0.0653793141245842,NaN,NaN,0.00100000004749745
254,0.00197194376960397,0.062800370156765,NaN,NaN,0.00100000004749745
255,0.00156814162619412,0.0560025237500668,NaN,NaN,0.00100000004749745
256,0.00146516703534871,0.0541325584053993,NaN,NaN,0.00100000004749745
257,0.00206564390100539,0.0642750933766365,NaN,NaN,0.00100000004749745
258,0.00189434422645718,0.061552319675684,NaN,NaN,0.00100000004749745
259,0.00158281251788139,0.0562638901174068,NaN,NaN,0.00100000004749745
260,0.00148030661512166,0.0544115230441093,NaN,NaN,0.00100000004749745
261,0.00194652506615967,0.0623943097889423,NaN,NaN,0.00100000004749745
262,0.00178320182021707,0.0597193725407124,NaN,NaN,0.00100000004749745
263,0.00161477434448898,0.0568291209638119,NaN,NaN,0.00100000004749745
264,0.00150343088898808,0.0548348501324654,NaN,NaN,0.00100000004749745
265,0.00185381772462279,0.0608903542160988,NaN,NaN,0.00100000004749745
266,0.00170864362735301,0.0584575682878494,NaN,NaN,0.00100000004749745
267,0.00162094435654581,0.0569375865161419,NaN,NaN,0.00100000004749745
268,0.0015048811910674,0.0548612959682941,NaN,NaN,0.00100000004749745
269,0.00178583641536534,0.0597634688019753,NaN,NaN,0.00100000004749745
270,0.0016444455832243,0.0573488511145115,NaN,NaN,0.00100000004749745
271,0.00162421318236738,0.0569949671626091,NaN,NaN,0.00100000004749745
272,0.00150320481043309,0.0548307448625565,NaN,NaN,0.00100000004749745
273,0.00173172727227211,0.0588511228561401,NaN,NaN,0.00100000004749745
274,0.00159317313227803,0.0564477294683456,NaN,NaN,0.00100000004749745
275,0.00162675906904042,0.0570396222174168,0.0300302132964134,0.245072290301323,0.00100000004749745
276,0.00150468607898802,0.0548577420413494,NaN,NaN,0.00100000004749745
277,0.00167640624567866,0.0579034760594368,NaN,NaN,0.00100000004749745
278,0.00154142756946385,0.0555234663188457,NaN,NaN,0.00100000004749745
279,0.00162969133816659,0.0570910051465034,NaN,NaN,0.00100000004749745
280,0.00150433217640966,0.0548512935638428,NaN,NaN,0.00100000004749745
281,0.00162719422951341,0.057047251611948,NaN,NaN,0.00100000004749745
282,0.0014975214144215,0.0547269843518734,NaN,NaN,0.00100000004749745
283,0.00162577105220407,0.0570222921669483,NaN,NaN,0.00100000004749745
284,0.00149890966713428,0.0547523461282253,NaN,NaN,0.00100000004749745
285,0.00158420891966671,0.0562887005507946,NaN,NaN,0.00100000004749745
286,0.00145880377385765,0.0540148802101612,NaN,NaN,0.00100000004749745
287,0.00161444605328143,0.056823343038559,NaN,NaN,0.00100000004749745
288,0.00148462713696063,0.0544908605515957,NaN,NaN,0.00100000004749745
289,0.00154969247523695,0.0556721203029156,NaN,NaN,0.00100000004749745
290,0.00142500665970147,0.0533855222165585,NaN,NaN,0.00100000004749745
291,0.00160406075883657,0.0566402822732925,NaN,NaN,0.00100000004749745
292,0.00147531356196851,0.0543196760118008,NaN,NaN,0.00100000004749745
293,0.00151502224616706,0.0550458393990993,NaN,NaN,0.00100000004749745
294,0.00139149860478938,0.0527541153132915,NaN,NaN,0.00100000004749745
295,0.00159811810590327,0.0565352663397789,NaN,NaN,0.00100000004749745
296,0.00146807904820889,0.054186325520277,NaN,NaN,0.00100000004749745
297,0.00148141523823142,0.0544318929314613,NaN,NaN,0.00100000004749745
298,0.00136025354731828,0.0521584823727608,NaN,NaN,0.00100000004749745
299,0.00159268826246262,0.0564391389489174,NaN,NaN,0.00100000004749745
300,0.00146251730620861,0.0540835857391357,0.0300200935453176,0.245030999183655,0.00100000004749745
301,0.00144784548319876,0.0538116246461868,NaN,NaN,0.00100000004749745
302,0.00132945994846523,0.0515647158026695,NaN,NaN,0.00100000004749745
303,0.00159007171168923,0.0563927553594112,NaN,NaN,0.00100000004749745
